domain,dataset,split,sample_index,true_label,tsne_x,tsne_y
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,22,5,-44.754257,-2.714763
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,23,5,-39.195610,30.662971
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,24,1,42.384441,-35.316841
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,25,5,-41.862728,7.082835
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,26,1,-19.367058,-59.907040
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,27,5,18.193600,-1.940007
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,28,2,-13.659941,-10.547362
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,29,2,11.995399,46.301636
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,30,5,-31.020987,15.135430
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,31,5,42.764961,4.868993
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,32,0,-19.931396,-51.758114
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,33,4,-6.960013,-38.231430
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,34,2,-52.963284,-8.086779
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,35,4,0.421813,-61.986862
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,36,4,40.046314,-8.610443
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,37,1,14.289806,-52.377178
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,38,5,47.930882,-14.384459
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,39,4,38.469242,16.129663
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,40,4,37.432487,-16.812294
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,41,4,18.815815,-32.399597
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,42,5,-39.293980,38.492191
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,43,1,-15.322052,-61.549488
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,44,5,61.634624,-5.143877
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,45,5,-7.066303,-33.628567
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,46,2,-31.436617,-44.556519
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,47,5,-34.406662,13.715679
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,48,5,51.266827,-16.217379
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,49,5,-62.582424,-11.412933
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,50,0,4.673666,-15.533237
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,51,5,-51.110279,27.989420
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,52,5,43.784878,35.212666
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,53,5,-65.856407,-9.536863
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,54,5,-11.317013,47.303802
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,55,4,-12.758861,-55.447826
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,56,5,3.297673,24.862585
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,57,5,-46.987865,34.803589
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,58,5,1.144351,42.317852
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,59,5,59.195972,15.558208
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,60,5,-49.377453,-8.458605
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,61,5,68.871559,7.925666
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,62,5,-14.028141,47.633518
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,63,5,47.508514,42.797684
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,64,5,18.903063,1.135083
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,65,5,-1.378315,46.690224
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,66,5,0.732616,26.848261
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,67,5,-62.406036,35.562248
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,68,4,23.896036,-29.062283
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,69,5,-40.575634,-0.321829
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,70,5,10.266911,34.051670
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,71,5,33.233208,32.780087
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,72,5,44.021053,-3.672188
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,73,1,63.838089,-38.132893
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,74,2,8.745509,50.999168
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,75,3,15.830564,-46.239254
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,76,1,-58.175289,-35.922821
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,77,4,2.373122,-17.664083
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,78,5,11.698908,11.828348
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,79,5,-43.159401,19.037376
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,80,5,-43.166313,30.420275
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,81,5,-50.645111,45.802567
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,82,5,-7.626563,28.493584
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,83,5,-29.797640,11.545431
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,84,5,-17.797337,-2.826668
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,85,2,-7.088370,-36.844933
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,86,2,75.776451,-14.382345
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,87,5,-5.516002,33.719215
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,88,5,57.352398,27.442415
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,89,5,45.150639,18.490484
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,90,2,19.984295,-2.707845
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,91,5,40.780823,31.098770
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,92,2,-10.630976,-43.095173
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,93,4,7.412774,-38.726242
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,94,0,6.173059,-21.683506
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,95,5,-45.432220,13.239744
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,96,2,0.104924,-22.874258
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,97,5,-40.360523,8.870314
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,98,5,5.623328,4.184342
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,99,2,43.542316,20.065182
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,100,5,-66.588547,20.876314
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,101,5,-26.632645,-20.352312
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,102,5,64.441460,19.109680
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,103,6,-43.499115,-58.281368
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,104,0,-17.482574,-50.111641
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,105,5,-38.092819,38.313511
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,106,5,31.963667,-5.107347
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,107,5,-20.945272,-15.495069
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,108,5,-33.401150,54.712296
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,109,5,29.080965,-9.536858
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,110,5,-49.821877,19.561565
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,111,5,22.973614,34.788307
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,112,6,-45.828148,-56.337090
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,113,5,-27.735165,-0.108548
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,114,3,-33.669952,-37.121162
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,115,3,-40.025032,-41.087551
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,116,5,-21.473410,20.560905
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,117,5,-60.315784,34.557209
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,118,2,18.627007,-24.387247
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,119,2,-25.367231,-33.674423
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,120,5,-4.200353,51.657818
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,121,1,-17.492264,-58.629372
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,122,2,-13.692040,-41.109474
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,123,5,61.765747,5.915641
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,124,5,-27.983891,-21.736086
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,125,5,-43.319210,-2.072402
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,126,5,1.665492,35.236080
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,127,5,23.266306,20.590166
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,128,4,55.392620,9.348290
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,129,2,-3.359785,-48.811523
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,130,5,-69.837166,26.447332
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,131,5,-17.014015,42.064129
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,132,5,65.771141,-31.615059
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,133,3,32.022018,-56.063515
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,134,5,-22.628429,13.822368
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,135,5,-65.156830,-23.966751
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,136,5,43.881348,42.365620
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,137,5,-32.711441,8.838023
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,138,5,71.876442,-26.869486
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,139,5,-8.342521,25.799828
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,140,4,44.506977,-41.058495
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,141,4,34.774635,4.066102
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,142,5,-55.799675,14.913541
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,143,4,27.581026,-63.210964
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,144,5,54.972355,10.628777
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,145,4,-50.185276,14.013641
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,146,4,57.906227,14.322305
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,147,4,32.217014,6.901437
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,148,2,9.760996,-44.778385
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,149,0,4.420770,-19.947706
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,150,0,35.981491,-23.012087
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,151,2,16.649429,-6.414996
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,152,4,26.266399,-35.280529
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,153,5,-2.867585,60.152325
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,154,3,-45.561993,7.718104
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,155,5,-71.279968,-9.605303
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,156,5,-25.415659,-20.854282
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,157,0,7.338300,-47.345531
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,158,4,15.762047,-25.020185
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,159,5,9.790905,-31.021376
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,160,0,34.826305,-46.367065
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,161,6,1.549505,2.205961
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,162,5,-2.690036,18.452574
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,163,5,-26.646090,17.934891
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,164,0,1.791595,-38.421047
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,165,4,49.856377,35.692188
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,166,5,-67.495560,27.276424
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,167,4,46.215469,13.769179
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,168,5,-8.204294,5.873326
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,169,5,34.762310,34.386471
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,170,2,-45.935509,27.525761
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,171,5,40.308815,42.632275
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,172,5,63.319202,-19.353367
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,173,5,-8.163922,0.634593
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,174,2,18.443623,-17.700363
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,175,5,-53.526844,13.032378
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,176,5,-75.320969,-21.606813
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,177,2,-43.287300,-38.552181
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,178,5,-32.693016,-32.266205
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,179,5,-25.036652,55.303085
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,180,4,-9.725173,-34.433460
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,181,5,51.858723,25.569586
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,182,2,-11.226156,-31.767658
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,183,2,33.393112,3.983880
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,184,5,-10.339977,-26.659067
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,185,2,-44.828560,27.237539
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,186,5,56.830170,-0.531433
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,187,5,61.593437,-21.968925
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,188,5,11.528453,9.397666
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,189,5,8.120581,-25.209679
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,190,4,-6.443846,-46.242802
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,191,5,-33.992092,11.442114
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,192,4,48.445789,37.702759
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,193,5,59.120205,4.157389
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,194,5,-8.065948,25.849737
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,195,5,34.766537,-10.007907
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,196,2,12.785733,-7.529217
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,197,1,-23.154881,-17.196821
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,198,5,64.360367,-22.513668
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,199,5,56.206409,-38.230602
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,200,4,13.191926,-21.299183
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,201,5,-14.612852,34.652542
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,202,5,-53.999943,-16.896124
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,203,5,28.809385,10.128582
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,204,2,29.469530,27.988392
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,205,5,57.327141,41.372375
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,206,5,-14.753803,54.436970
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,207,5,62.836514,7.435405
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,208,4,16.072021,19.423878
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,209,2,-26.736229,47.257771
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,210,6,-43.301239,-54.843765
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,211,5,70.897682,22.578632
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,212,1,-28.853012,-54.990723
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,213,5,-69.909157,29.752100
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,214,0,15.011824,-37.261341
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,215,5,-55.099354,29.653267
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,216,5,-16.682821,12.712918
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,217,0,9.468915,-15.128362
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,218,5,-27.306810,26.254713
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,219,5,-21.684017,48.287209
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,220,6,-45.371243,-58.110023
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,221,2,63.105656,-4.323086
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,222,5,65.338837,6.637995
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,223,2,66.373917,-29.342653
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,224,6,-41.704163,-54.565304
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,225,4,20.624815,-2.546254
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,226,5,-41.818832,28.050745
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,227,5,63.131985,-42.357658
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,228,5,62.269161,19.073021
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,229,2,21.113434,-37.514378
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,230,5,-55.990860,18.790758
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,231,5,44.208496,17.631615
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,232,5,-63.465500,-4.630030
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,233,5,-67.056122,23.589722
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,234,5,53.488461,9.770483
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,235,4,28.849062,-39.385738
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,236,5,58.521000,13.153102
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,237,5,-8.343217,42.276596
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,238,1,-4.429381,-60.034622
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,239,4,13.736950,-9.201679
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,240,4,-22.559483,25.718836
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,241,4,-17.529089,-24.960997
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,242,2,18.685308,-1.183572
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,243,5,-10.077783,0.794491
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,244,5,66.716454,-15.522296
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,245,5,-36.714706,-39.061874
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,246,5,10.513621,-29.486141
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,247,4,0.755453,-32.463406
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,248,5,46.820988,34.364586
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,249,5,19.261784,12.317017
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,250,5,-46.211437,-0.323914
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,251,5,-56.596268,39.751968
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,252,5,-30.393867,-44.814564
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,253,5,68.004562,5.170032
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,254,5,4.094490,23.595329
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,255,5,31.556101,-15.168717
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,256,5,66.310440,-35.506741
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,257,5,-48.449463,5.462502
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,258,5,-1.471617,-6.596618
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,259,5,48.881260,-17.055143
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,260,5,59.764481,-31.042028
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,261,5,9.048011,24.849478
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,262,0,14.371002,-49.135242
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,263,5,-19.769176,10.337397
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,264,5,59.760757,-28.770718
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,265,5,62.807377,-42.357399
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,266,0,2.023528,-56.148094
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,267,2,-11.467452,-44.477253
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,268,5,-37.559227,53.829609
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,269,2,65.426041,2.234494
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,270,5,-68.906807,13.175956
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,271,4,37.573769,34.694687
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,272,5,-58.804234,0.964577
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,273,5,-20.134556,19.753204
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,274,5,-55.195702,10.586289
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,275,4,1.397708,-31.509178
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,276,5,11.113822,38.334263
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,277,5,-37.493153,1.135823
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,278,2,39.933414,-5.902350
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,279,5,-29.333958,-33.900234
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,280,5,-14.784623,13.648420
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,281,2,51.159370,-10.288466
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,282,4,-8.727967,-50.208633
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,283,5,-8.004330,19.526230
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,284,2,-20.536865,-50.856445
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,285,2,-9.558003,-17.194675
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,286,5,61.496548,-30.905745
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,287,4,36.645023,-17.175632
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,288,5,58.496166,-32.323612
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,289,5,7.203472,-20.005106
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,290,5,-28.067039,-46.280239
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,291,1,35.997936,-42.780796
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,292,2,-21.012531,-15.603797
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,293,5,51.343040,4.014117
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,294,5,31.963694,12.748268
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,295,5,-33.923973,-14.708049
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,296,5,-27.988888,-21.764969
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,297,5,-49.603928,-19.687168
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,298,5,49.943882,-23.926207
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,299,5,67.437302,6.362941
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,300,5,67.845818,-28.884882
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,301,5,-22.292475,12.137459
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,302,1,-3.326044,-6.516785
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,303,5,-65.538612,-7.119917
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,304,5,-9.251824,59.208771
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,305,5,28.031715,-8.192642
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,306,5,38.760368,0.045109
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,307,5,56.669121,-4.234441
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,308,4,30.245070,4.161145
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,309,5,43.026123,47.049194
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,310,5,-64.244308,-21.170240
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,311,6,12.440345,29.924223
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,312,4,-10.288796,-43.415386
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,313,2,-39.331215,-30.355932
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,314,5,-24.023903,-6.435658
medical_dermamnist,dermamnist_224_strict_full_noreplace,train,315,5,-45.324173,39.162060
